customer_id,customer_first_name,customer_last_name,product_name,category_name,customer_segment,customer_city,customer_state,customer_country,customer_region,delivery_status,order_id,shipping_type,days_for_shipment_scheduled,days_for_shipment_real,order_item_discount,sales_per_order,order_quantity,profit_per_order,order_update,ship_update
C_ID_29968,Rina,Saunders,"Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection","Office Supplies",Consumer,Minneapolis,Minnesota,"United States",Central,"Advance shipping",O_ID_3000644,"Standard Class",4,2,23,461,1,214.82,2020-12-31,2020-01-02
C_ID_74389,Chantale,Etezadi,"OIC #2 Pencils, Medium Soft","Office Supplies",Consumer,Minneapolis,Minnesota,"United States",Central,"Late delivery",O_ID_3000645,"Standard Class",4,5,18,357,1,-373.17,2020-12-25,2020-12-30
C_ID_44180,Freya,Etezadi,"Newell 341","Office Supplies",Consumer,Louisville,Colorado,"United States",West,"Advance shipping",O_ID_3000646,"Standard Class",4,3,23,461,1,137.22,2020-12-30,2020-01-02
C_ID_27173,Lenore,Sundaresam,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb","Office Supplies",Consumer,Chester,Pennsylvania,"United States",East,"Advance shipping",O_ID_3000647,"Standard Class",4,2,11,216,1,59.46,2020-12-15,2020-12-17
C_ID_73718,Oprah,Sundaresam,"Wilson Jones 1" Hanging DublLock Ring Binders"","Office Supplies",Consumer,Concord,"North Carolina","United States",South,"Late delivery",O_ID_3000648,"Standard Class",4,6,11,216,1,100.46,2020-12-17,2020-12-23
C_ID_27173,Hannah,Seite,"Avery Trapezoid Extra Heavy Duty 4" Binders"","Office Supplies",Consumer,Concord,"North Carolina","United States",South,"Shipping on time",O_ID_3000649,"Standard Class",4,4,11,216,1,41.01,2020-12-17,2020-12-21
C_ID_29337,Joan,Seite,"Staple envelope","Office Supplies",Consumer,Philadelphia,Pennsylvania,"United States",East,"Shipping on time",O_ID_3000650,"Standard Class",4,4,7,130,1,61.75,2020-11-02,2020-03-14
C_ID_72538,Keith,Jacobs,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4" X 5"""","Office Supplies",Consumer,Tucson,Arizona,"United States",West,"Late delivery",O_ID_3000651,"Standard Class",4,6,7,130,1,55.57,2020-11-14,2020-11-20
C_ID_29162,Mary,Jacobs,"Recycled Eldon Regeneration Jumbo File","Office Supplies",Consumer,"Los Angeles",California,"United States",West,"Advance shipping",O_ID_3000652,"Standard Class",4,3,7,130,1,41.52,2020-11-04,2020-01-17
C_ID_26714,Mary,Vernon,"Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",Technology,Consumer,Salem,Oregon,"United States",West,"Advance shipping",O_ID_3000653,"Standard Class",4,2,7,130,1,34.4,2020-01-29,2020-01-31
C_ID_72520,Jessica,Dahlen,"Epson Perfection V600 Photo Scanner",Technology,Consumer,Salem,Oregon,"United States",West,"Late delivery",O_ID_3000654,"Standard Class",4,5,7,130,1,-55.89,2020-04-12,2020-09-12
C_ID_29162,Angela,DeCherney,"Polycom SoundStation2 EX Conference phone",Technology,Consumer,Salem,Oregon,"United States",West,"Advance shipping",O_ID_3000655,"Standard Class",4,2,32,461,1,5.15,2020-12-30,2020-01-01
C_ID_29772,Olivia,Dahlen,"Konftel 250 Conference phone - Charcoal black",Technology,Consumer,Southaven,Mississippi,"United States",South,"Advance shipping",O_ID_3000656,"Standard Class",4,3,9,130,1,52.35,2020-02-02,2020-02-05
C_ID_26727,Sarah,Moore,"GE 2-Jack Phone Line Splitter",Technology,Consumer,Southaven,Mississippi,"United States",South,"Late delivery",O_ID_3000657,"Standard Class",4,6,9,130,1,58.03,2020-02-26,2020-03-04
C_ID_47197,Rowan,Selesnick,"Wireless Extenders zBoost YX545 SOHO Signal Booster",Technology,Consumer,Southaven,Mississippi,"United States",South,"Advance shipping",O_ID_3000658,"Standard Class",4,3,25,357,1,159.41,2020-12-25,2020-12-28
C_ID_46150,Mikayla,Selesnick,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Consumer,Philadelphia,Pennsylvania,"United States",East,"Shipping on time",O_ID_3000659,"Standard Class",4,4,15,211,4,-29.41,2020-11-25,2020-11-29
C_ID_28379,Hiroko,Selesnick,"Padded Folding Chairs, Black, 4/Carton",Furniture,Consumer,Philadelphia,Pennsylvania,"United States",East,"Late delivery",O_ID_3000660,"Standard Class",4,6,25,357,1,124.54,2020-12-25,2020-12-31
C_ID_74923,Amber,Moore,"SpineVue Locking Slant-D Ring Binders by Cardinal","Office Supplies",Consumer,Philadelphia,Pennsylvania,"United States",East,"Advance shipping",O_ID_3000661,"Standard Class",4,3,4,60,1,27.34,2020-01-27,2020-01-30
C_ID_74851,Mary,Selesnick,"Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers","Office Supplies",Consumer,Detroit,Michigan,"United States",Central,"Advance shipping",O_ID_3000662,"Standard Class",4,3,9,130,1,-181.34,2020-08-31,2020-09-03
C_ID_62092,Philip,Sweed,"Poly String Tie Envelopes","Office Supplies",Consumer,Baltimore,Maryland,"United States",East,"Advance shipping",O_ID_3037471,"Standard Class",4,3,85,500,5,-165.98,2020-04-07,2020-07-07
C_ID_34492,Mary,McAdams,"Flat Face Poster Frame",Furniture,Corporate,Philadelphia,Pennsylvania,"United States",East,"Late delivery",O_ID_3038248,"First Class",1,2,50,300,5,163.33,2020-06-30,2020-07-02
C_ID_73751,Kathy,Sweed,"Panasonic Kx-TS550",Technology,Consumer,Cincinnati,Ohio,"United States",East,"Shipping on time",O_ID_3000665,"Standard Class",4,4,51,300,5,69.71,2020-01-29,2020-02-02
C_ID_32427,Mary,Fortune-,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""","Office Supplies",Corporate,Detroit,Michigan,"United States",Central,"Late delivery",O_ID_3038254,"First Class",1,2,80,300,5,52.49,2020-06-23,2020-06-25
C_ID_38177,Matthew,Kiefer,"Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener","Office Supplies",Consumer,Spokane,Washington,"United States",West,"Late delivery",O_ID_3038288,"First Class",1,2,45,500,5,1200,2020-05-10,2020-07-10
C_ID_45798,Mary,Latchford,"Sony 64GB Class 10 Micro SDHC R40 Memory Card",Technology,Consumer,"Los Angeles",California,"United States",West,"Advance shipping",O_ID_3000668,"Standard Class",4,2,0,250,5,122.5,2020-01-29,2020-01-31
C_ID_46585,David,Latchford,"Acrylic Self-Standing Desk Frames",Furniture,Consumer,Chicago,Illinois,"United States",Central,"Shipping canceled",O_ID_3000669,"Standard Class",4,4,48,240,4,69.68,2020-12-09,2020-06-19
C_ID_40922,Catherine,McGarr,"Recycled Easel Ring Binders","Office Supplies","Home Office","New York City","New York","United States",East,"Late delivery",O_ID_3038313,"First Class",1,2,5,500,5,178.18,2020-04-11,2020-06-11
C_ID_37712,Frank,Mathis,"Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors","Office Supplies",Corporate,Bakersfield,California,"United States",West,"Late delivery",O_ID_3038318,"First Class",1,2,100,500,5,115.99,2020-05-11,2020-07-11
C_ID_41974,Debra,Swindell,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack","Office Supplies",Corporate,Houston,Texas,"United States",Central,"Shipping canceled",O_ID_3000672,"Standard Class",4,3,2,500,4,4.75,2020-07-07,2020-10-07
C_ID_74741,Samuel,Swindell,"Plantronics 81402",Technology,Corporate,Wilmington,"North Carolina","United States",South,"Shipping canceled",O_ID_3000673,"Standard Class",4,2,8,200,4,5.76,2020-03-19,2020-03-21
C_ID_27047,Gary,Swindell,"KI Adjustable-Height Table",Furniture,Consumer,Houston,Texas,"United States",Central,"Shipping canceled",O_ID_3000674,"Standard Class",4,3,20,200,4,88.2,2020-12-08,2020-05-18
C_ID_54773,Victoria,liebe,"Logitech G19 Programmable Gaming Keyboard",Technology,Consumer,"Los Angeles",California,"United States",West,"Advance shipping",O_ID_3039614,"Standard Class",4,2,125,200,5,97.49,2020-04-19,2020-04-21
C_ID_55325,Mary,Cohen,"Avery 52","Office Supplies",Consumer,"San Francisco",California,"United States",West,"Advance shipping",O_ID_3039661,"Standard Class",4,3,60,300,5,202.38,2020-06-17,2020-06-20
C_ID_72408,Mary,Preis,"Global Leather Executive Chair",Furniture,Consumer,Deltona,Florida,"United States",South,"Advance shipping",O_ID_3000677,"Standard Class",4,2,2,180,4,76.61,2020-02-26,2020-02-28
C_ID_55325,Mary,Mitchum,"Executive Impressions 14" Two-Color Numerals Wall Clock"",Furniture,Corporate,"San Francisco",California,"United States",West,"Advance shipping",O_ID_3039676,"Standard Class",4,3,10,200,5,61.24,2020-04-23,2020-04-26
C_ID_59787,Mary,Kimmel,"Large Capacity Hanging Post Binders","Office Supplies",Consumer,"Los Angeles",California,"United States",West,"Advance shipping",O_ID_3039686,"Standard Class",4,3,80,300,5,188.98,2020-06-16,2020-06-19
C_ID_41507,Mary,Van,Staples,"Office Supplies",Corporate,Aurora,Colorado,"United States",West,"Late delivery",O_ID_3000680,"Standard Class",4,5,36,400,4,59.33,2020-08-07,2020-04-16
C_ID_59862,Stephen,Preis,"Xerox 1995","Office Supplies",Consumer,Richmond,Virginia,"United States",South,"Advance shipping",O_ID_3000681,"Standard Class",4,3,52,400,4,163.54,2020-08-06,2020-11-06
C_ID_42895,Michael,Willman,"Wilson Jones Active Use Binders","Office Supplies","Home Office","San Diego",California,"United States",West,"Shipping canceled",O_ID_3042369,"Standard Class",4,6,125,300,5,126.74,2020-06-01,2020-04-09
C_ID_51798,Dylan,Lopez,"Dixon My First Ticonderoga Pencil, #2","Office Supplies",Consumer,Richmond,Virginia,"United States",South,"Shipping on time",O_ID_3000683,"Standard Class",4,4,0,240,4,-15.12,2020-11-06,2020-03-18
C_ID_61530,Gary,Preis,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear","Office Supplies",Consumer,"Palm Coast",Florida,"United States",South,"Shipping on time",O_ID_3000684,"Standard Class",4,4,2,240,4,-249.44,2020-03-26,2020-03-30
C_ID_59995,Crystal,Preis,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow","Office Supplies",Consumer,"Palm Coast",Florida,"United States",South,"Late delivery",O_ID_3000685,"Standard Class",4,5,2,240,4,-197.89,2020-03-07,2020-08-07
C_ID_31336,Mary,Armstrong,"Sony 32GB Class 10 Micro SDHC R40 Memory Card",Technology,Corporate,Detroit,Michigan,"United States",Central,"Shipping canceled",O_ID_3043533,"Standard Class",4,6,5,300,2,1477,2020-06-01,2020-04-09
C_ID_59913,Scott,Lopez,"GBC Recycled Regency Composition Covers","Office Supplies",Consumer,"Palm Coast",Florida,"United States",South,"Advance shipping",O_ID_3000688,"Standard Class",4,2,10,240,4,78.32,2020-02-08,2020-04-08
C_ID_52470,Doris,Van,"Cardinal Poly Pocket Divider Pockets for Ring Binders","Office Supplies",Consumer,Jackson,Mississippi,"United States",South,"Late delivery",O_ID_3000689,"Standard Class",4,6,13,240,4,73.7,2020-10-09,2020-06-19
C_ID_56667,Virginia,Preis,Staples,"Office Supplies",Corporate,Jackson,Mississippi,"United States",South,"Advance shipping",O_ID_3000690,"Standard Class",4,2,22,240,4,102.63,2020-01-06,2020-03-06
C_ID_60400,Robert,Wilson,"3M Replacement Filter for Office Air Cleaner for 20' x 33' Room","Office Supplies",Consumer,Philadelphia,Pennsylvania,"United States",East,"Shipping on time",O_ID_3045362,"Standard Class",4,4,60,200,2,137.71,2020-04-10,2020-08-10
C_ID_59072,Dennis,Lopez,"Xerox 225","Office Supplies",Corporate,Houston,Texas,"United States",Central,"Shipping on time",O_ID_3000692,"Standard Class",4,4,24,240,4,64.79,2020-12-06,2020-03-19
C_ID_48708,David,Hane,"Eldon Base for stackable storage shelf, platinum","Office Supplies",Corporate,"Los Angeles",California,"United States",West,"Shipping on time",O_ID_3046014,"Standard Class",4,4,28,200,5,9.45,2020-04-18,2020-04-22
C_ID_46972,Vincent,Ashbrook,"Newell 31","Office Supplies",Corporate,Concord,"New Hampshire","United States",East,"Late delivery",O_ID_3047578,"Standard Class",4,5,125,500,5,168.73,2020-05-11,2020-10-11
C_ID_53721,Mary,Waco,"Wilson SignalBoost 841262 DB PRO Amplifier Kit",Technology,Corporate,"New York City","New York","United States",East,"Late delivery",O_ID_3000695,"Standard Class",4,5,43,240,4,92.48,2020-03-08,2020-08-08
C_ID_63402,Ruth,Thurman,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2" x 11"""","Office Supplies",Consumer,Columbus,Indiana,"United States",Central,"Late delivery",O_ID_3047588,"Standard Class",4,5,10,300,5,97.99,2020-06-12,2020-11-12
C_ID_60299,Anna,Waco,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Consumer,Philadelphia,Pennsylvania,"United States",East,"Late delivery",O_ID_3000697,"Standard Class",4,5,0,200,4,62.6,2020-03-16,2020-03-21
C_ID_64731,Roger,Chapman,"#10- 4 1/8" x 9 1/2"" Security-Tint Envelopes"","Office Supplies",Consumer,"Los Angeles",California,"United States",West,"Late delivery",O_ID_3047633,"Standard Class",4,6,20,300,5,9.6,2020-06-10,2020-12-10
C_ID_63271,Mary,Kaydos,"iHome FM Clock Radio with Lightning Dock",Technology,Consumer,Orlando,Florida,"United States",South,"Late delivery",O_ID_3047646,"Standard Class",4,6,45,300,5,153.77,2020-06-24,2020-06-30
C_ID_57698,Maria,McGrath,"Xerox 194","Office Supplies",Corporate,"San Francisco",California,"United States",West,"Late delivery",O_ID_3000700,"Standard Class",4,6,6,500,4,-504.4,2020-07-06,2020-03-16
C_ID_31017,Larry,Moss,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4" X 5"""","Office Supplies",Consumer,Dallas,Texas,"United States",Central,"Advance shipping",O_ID_3048999,"Standard Class",4,3,28,300,1,-129.92,2020-06-30,2020-07-03
C_ID_55688,Marie,Daniels,"Advantus Panel Wall Certificate Holder - 8.5x11",Furniture,Corporate,"San Francisco",California,"United States",West,"Late delivery",O_ID_3000702,"Standard Class",4,6,8,200,4,-235.2,2020-01-30,2020-02-05
C_ID_56439,Katherine,Daniels,"Luxo Adjustable Task Clamp Lamp",Furniture,Corporate,"San Francisco",California,"United States",West,"Shipping on time",O_ID_3000703,"Standard Class",4,4,10,200,4,66.5,2020-03-25,2020-03-29
C_ID_58582,Matthew,Adams,"Newell 322","Office Supplies",Corporate,"Los Angeles",California,"United States",West,"Shipping on time",O_ID_3000704,"Standard Class",4,4,11,500,4,40.17,2020-07-08,2020-11-08
C_ID_25072,Jennifer,Kendrick,"Canon PC-428 Personal Copier",Technology,Corporate,"New York City","New York","United States",East,"Advance shipping",O_ID_3049378,"Standard Class",4,2,75,500,5,-155.96,2020-05-02,2020-01-08
C_ID_58411,Nancy,Daniels,"Wilson Jones Four-Pocket Poly Binders","Office Supplies",Corporate,Dallas,Texas,"United States",Central,"Late delivery",O_ID_3000706,"Standard Class",4,6,19,160,4,64.75,2020-11-07,2020-04-20
C_ID_61105,Virginia,Daniels,"Avery 516","Office Supplies",Consumer,"San Francisco",California,"United States",West,"Advance shipping",O_ID_3000707,"Standard Class",4,2,30,200,4,81.6,2020-01-06,2020-03-06
C_ID_30186,Lawrence,Gross,"Eberhard Faber 3 1/2" Golf Pencils"","Office Supplies",Corporate,"New York City","New York","United States",East,"Advance shipping",O_ID_3049413,"Standard Class",4,3,80,500,5,-60.05,2020-05-02,2020-02-08
C_ID_60299,Mary,Daniels,"Fellowes Bankers Box Stor/Drawer Steel Plus","Office Supplies",Consumer,"Los Angeles",California,"United States",West,"Advance shipping",O_ID_3000709,"Standard Class",4,3,32,200,4,80.64,2020-09-07,2020-12-07
C_ID_54923,Lauren,Jacobs,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h","Office Supplies",Consumer,Hackensack,"New Jersey","United States",East,"Advance shipping",O_ID_3000710,"Standard Class",4,3,32,200,4,21,2020-02-21,2020-02-24
C_ID_28301,Mary,Lebron,"3M Organizer Strips","Office Supplies",Consumer,"Los Angeles",California,"United States",West,"Advance shipping",O_ID_3049416,"Standard Class",4,3,85,200,5,-46.89,2020-04-08,2020-07-08
C_ID_30571,Angela,Koutras,"Xerox 1906","Office Supplies",Corporate,Memphis,Tennessee,"United States",South,"Advance shipping",O_ID_3049420,"Standard Class",4,3,75,300,5,110.49,2020-06-08,2020-09-08
C_ID_38422,Elizabeth,Moray,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box","Office Supplies",Consumer,Bayonne,"New Jersey","United States",East,"Shipping on time",O_ID_3053215,"Standard Class",4,4,25,500,2,118.74,2020-05-23,2020-05-27
C_ID_58247,Elizabeth,Vittorini,"Global High-Back Leather Tilter, Burgundy",Furniture,Consumer,Hackensack,"New Jersey","United States",East,"Late delivery",O_ID_3000714,"Standard Class",4,5,36,200,4,109.39,2020-01-06,2020-06-06
C_ID_54989,Mary,Vittorini,"Howard Miller 11-1/2" Diameter Grantwood Wall Clock"",Furniture,Consumer,"El Paso",Texas,"United States",Central,"Shipping on time",O_ID_3000715,"Standard Class",4,4,40,200,4,56,2020-01-23,2020-01-27
C_ID_61244,Dennis,Carlisle,"Situations Contoured Folding Chairs, 4/Set",Furniture,Consumer,"New York City","New York","United States",East,"Shipping on time",O_ID_3000716,"Standard Class",4,4,32,160,4,46.45,2020-12-06,2020-03-19
C_ID_59426,Robert,Drucker,"Hon 2111 Invitation Series Corner Table",Furniture,Corporate,"El Paso",Texas,"United States",Central,"Late delivery",O_ID_3000717,"Standard Class",4,5,40,500,4,55.19,2020-07-07,2020-12-07
C_ID_59849,Kyle,Delaney,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,"Home Office","Niagara Falls","New York","United States",East,"Advance shipping",O_ID_3000719,"Standard Class",4,3,6,100,4,8.5,2020-09-06,2020-12-06
C_ID_51885,Mary,Barreto,"Prang Drawing Pencil Set","Office Supplies","Home Office",Seattle,Washington,"United States",West,"Shipping on time",O_ID_3000720,"Standard Class",4,4,17,128,4,3.34,2020-02-06,2020-06-06
C_ID_55583,Betty,Boeckenhauer,"Avery Hidden Tab Dividers for Binding Systems","Office Supplies","Home Office","League City",Texas,"United States",Central,"Shipping on time",O_ID_3000721,"Standard Class",4,4,20,128,4,52.67,2020-01-06,2020-05-06
C_ID_58728,Mary,Boeckenhauer,"Wilson Jones Leather-Like Binders with DublLock Round Rings","Office Supplies","Home Office","San Francisco",California,"United States",West,"Shipping on time",O_ID_3000722,"Standard Class",4,4,18,100,4,-65.57,2020-03-06,2020-07-06
C_ID_60320,Mary,Haberlin,"Avery 49","Office Supplies","Home Office","League City",Texas,"United States",Central,"Late delivery",O_ID_3000723,"Standard Class",4,6,16,180,4,67.14,2020-01-21,2020-01-27
C_ID_56965,Mary,Brumfield,"Xerox 1895","Office Supplies",Corporate,Seattle,Washington,"United States",West,"Late delivery",O_ID_3000724,"Standard Class",4,6,21,140,4,-83.28,2020-01-29,2020-01-05
C_ID_54166,Mary,Brumfield,"Xerox 1967","Office Supplies","Home Office","San Francisco",California,"United States",West,"Late delivery",O_ID_3000725,"Standard Class",4,5,8,400,4,152.86,2020-10-05,2020-02-18
C_ID_38314,Mary,percer,"Personal File Boxes with Fold-Down Carry Handle","Office Supplies",Consumer,Seattle,Washington,"United States",West,"Shipping on time",O_ID_3053216,"Standard Class",4,4,28,200,2,222.05,2020-04-22,2020-04-26
C_ID_32404,Mary,Bern,"Hon Deluxe Fabric Upholstered Stacking Chairs",Furniture,Corporate,Franklin,Tennessee,"United States",South,"Late delivery",O_ID_3056430,"First Class",1,2,75,200,5,143.64,2020-04-05,2020-06-05
C_ID_32520,Mary,Hoffman,"Logitech Trackman Marble Mouse",Technology,Corporate,Watertown,"New York","United States",East,"Late delivery",O_ID_3056442,"First Class",1,2,15,200,5,-60.62,2020-04-29,2020-05-01
C_ID_54406,Mary,Ducich,"9-3/4 Diameter Round Wall Clock",Furniture,Corporate,"Los Angeles",California,"United States",West,"Advance shipping",O_ID_3000729,"Standard Class",4,3,60,400,4,-883.91,2020-03-01,2020-01-06
C_ID_39220,Mary,Kastensmidt,"GBC VeloBinder Strips","Office Supplies",Corporate,Columbus,Ohio,"United States",East,"Late delivery",O_ID_3056465,"First Class",1,2,50,200,5,220.48,2020-04-21,2020-04-23
C_ID_37295,Nicholas,Benoit,"Avery Hidden Tab Dividers for Binding Systems","Office Supplies","Home Office",Aurora,Colorado,"United States",West,"Late delivery",O_ID_3056471,"First Class",1,2,60,200,5,202.38,2020-04-26,2020-04-28
